Date,Person,Item
12-06-2001,850,shampoo
12-06-2001,850,poultry
12-06-2001,850,paper towels
12-06-2001,850,dinner rolls
12-06-2001,850,aluminum foil
12-06-2001,850,tortillas
12-06-2001,850,tortillas
12-06-2001,850,vegetables
12-06-2001,850,sugar
12-06-2001,850,hand soap
13-06-2001,851,aluminum foil
13-06-2001,851,vegetables
13-06-2001,851,dishwashing liquid/detergent
13-06-2001,851,eggs
13-06-2001,851,toilet paper
13-06-2001,851,all- purpose
13-06-2001,851,all- purpose
13-06-2001,851,waffles
14-06-2001,852,mixes
14-06-2001,852,sandwich loaves
14-06-2001,852,soap
14-06-2001,852,yogurt
14-06-2001,852,milk
14-06-2001,852,sandwich bags
14-06-2001,852,poultry
14-06-2001,852,dinner rolls
14-06-2001,852,beef
14-06-2001,852,sandwich loaves
14-06-2001,852,ice cream
14-06-2001,852,soap
14-06-2001,852,spaghetti sauce
14-06-2001,852,juice
14-06-2001,852,dishwashing liquid/detergent
14-06-2001,852,coffee/tea
14-06-2001,852,cheeses
14-06-2001,852,vegetables
14-06-2001,852,vegetables
14-06-2001,852,butter
14-06-2001,852,milk
15-06-2001,853,laundry detergent
15-06-2001,853,dinner rolls
15-06-2001,853,vegetables
15-06-2001,853,all- purpose
15-06-2001,853,eggs
15-06-2001,853,tortillas
15-06-2001,853,coffee/tea
15-06-2001,853,cheeses
15-06-2001,853,dishwashing liquid/detergent
15-06-2001,853,poultry
15-06-2001,853,poultry
15-06-2001,853,dishwashing liquid/detergent
15-06-2001,853,milk
15-06-2001,853,cheeses
15-06-2001,853,vegetables
15-06-2001,853,pasta
15-06-2001,853,vegetables
15-06-2001,853,yogurt
15-06-2001,853,spaghetti sauce
15-06-2001,853,pasta
15-06-2001,853,dinner rolls
15-06-2001,853,pork
15-06-2001,853,vegetables
15-06-2001,853,yogurt
16-06-2001,854,waffles
16-06-2001,854,lunch meat
16-06-2001,854,cereals
16-06-2001,854,dinner rolls
16-06-2001,854,fruits
16-06-2001,854,toilet paper
16-06-2001,854,lunch meat
16-06-2001,854,eggs
16-06-2001,854,ice cream
16-06-2001,854,individual meals
16-06-2001,854,eggs
16-06-2001,854,paper towels
16-06-2001,854,vegetables
16-06-2001,854,mixes
16-06-2001,854,poultry
16-06-2001,854,ice cream
16-06-2001,854,ketchup
16-06-2001,854,cheeses
16-06-2001,854,lunch meat
16-06-2001,854,toilet paper
16-06-2001,854,lunch meat
16-06-2001,855,vegetables
16-06-2001,855,laundry detergent
16-06-2001,855,pork
16-06-2001,855,dishwashing liquid/detergent
16-06-2001,855,individual meals
16-06-2001,855,fruits
16-06-2001,855,individual meals
16-06-2001,855,eggs
16-06-2001,855,eggs
16-06-2001,855,shampoo
16-06-2001,855,all- purpose
16-06-2001,855,hand soap
16-06-2001,855,poultry
16-06-2001,855,yogurt
16-06-2001,855,bagels
16-06-2001,855,aluminum foil
16-06-2001,855,paper towels
16-06-2001,855,tortillas
16-06-2001,855,tortillas
16-06-2001,855,mixes
16-06-2001,856,toilet paper
16-06-2001,856,butter
16-06-2001,856,coffee/tea
16-06-2001,856,tortillas
16-06-2001,856,dishwashing liquid/detergent
16-06-2001,856,sandwich bags
16-06-2001,856,lunch meat
16-06-2001,856,lunch meat
16-06-2001,856,bagels
16-06-2001,856,shampoo
16-06-2001,856,bagels
16-06-2001,856,yogurt
16-06-2001,856,butter
16-06-2001,856,yogurt
16-06-2001,856,fruits
16-06-2001,856,ketchup
16-06-2001,856,laundry detergent
16-06-2001,856,aluminum foil
17-06-2001,857,pasta
17-06-2001,857,sugar
17-06-2001,857,bagels
17-06-2001,857,bagels
17-06-2001,857,butter
17-06-2001,857,shampoo
17-06-2001,857,toilet paper
17-06-2001,857,sandwich loaves
17-06-2001,857,lunch meat
17-06-2001,857,soap
17-06-2001,857,sandwich loaves
17-06-2001,857,paper towels
17-06-2001,857,beef
18-06-2001,858,eggs
18-06-2001,858,butter
18-06-2001,858,shampoo
18-06-2001,858,sugar
18-06-2001,858,toilet paper
18-06-2001,858,flour
18-06-2001,858,fruits
18-06-2001,858,sandwich bags
18-06-2001,858,sandwich bags
18-06-2001,858,soap
18-06-2001,858,laundry detergent
18-06-2001,858,soda
18-06-2001,858,ketchup
18-06-2001,858,milk
18-06-2001,858,shampoo
18-06-2001,858,milk
18-06-2001,858,juice
18-06-2001,858,coffee/tea
18-06-2001,858,paper towels
18-06-2001,858,coffee/tea
18-06-2001,858,toilet paper
18-06-2001,858,ice cream
18-06-2001,858,aluminum foil
18-06-2001,858,toilet paper
18-06-2001,858,yogurt
18-06-2001,858,toilet paper
18-06-2001,858,dishwashing liquid/detergent
18-06-2001,858,coffee/tea
18-06-2001,858,vegetables
18-06-2001,858,paper towels
18-06-2001,858,mixes
18-06-2001,858,paper towels
18-06-2001,859,vegetables
18-06-2001,859,paper towels
18-06-2001,859,poultry
18-06-2001,859,yogurt
18-06-2001,859,coffee/tea
18-06-2001,859,pork
18-06-2001,859,cheeses
18-06-2001,859,cereals
18-06-2001,859,cheeses
18-06-2001,859,milk
18-06-2001,859,coffee/tea
18-06-2001,859,ketchup
18-06-2001,859,vegetables
18-06-2001,859,lunch meat
18-06-2001,859,milk
18-06-2001,859,vegetables
18-06-2001,859,aluminum foil
18-06-2001,859,aluminum foil
18-06-2001,859,tortillas
18-06-2001,859,tortillas
18-06-2001,859,cereals
18-06-2001,859,butter
18-06-2001,859,laundry detergent
18-06-2001,859,vegetables
18-06-2001,859,all- purpose
18-06-2001,859,pork
18-06-2001,859,soap
18-06-2001,859,poultry
18-06-2001,859,waffles
18-06-2001,859,ice cream
19-06-2001,860,toilet paper
19-06-2001,860,fruits
19-06-2001,860,cheeses
19-06-2001,860,paper towels
19-06-2001,860,vegetables
19-06-2001,860,spaghetti sauce
19-06-2001,860,sugar
19-06-2001,860,bagels
19-06-2001,860,pork
19-06-2001,860,yogurt
19-06-2001,861,laundry detergent
19-06-2001,861,all- purpose
19-06-2001,861,soda
19-06-2001,861,waffles
19-06-2001,861,milk
19-06-2001,861,pasta
19-06-2001,861,milk
19-06-2001,861,fruits
19-06-2001,861,vegetables
19-06-2001,861,lunch meat
19-06-2001,861,vegetables
20-06-2001,862,lunch meat
20-06-2001,862,soda
20-06-2001,862,ice cream
20-06-2001,862,flour
20-06-2001,862,pasta
20-06-2001,862,soda
20-06-2001,862,vegetables
20-06-2001,862,flour
20-06-2001,862,vegetables
20-06-2001,862,dishwashing liquid/detergent
20-06-2001,862,coffee/tea
20-06-2001,862,laundry detergent
20-06-2001,862,vegetables
20-06-2001,862,laundry detergent
20-06-2001,862,soap
21-06-2001,863,coffee/tea
21-06-2001,863,eggs
21-06-2001,863,all- purpose
21-06-2001,863,soda
21-06-2001,863,bagels
21-06-2001,863,ketchup
21-06-2001,863,ice cream
21-06-2001,863,soda
21-06-2001,863,aluminum foil
21-06-2001,863,laundry detergent
21-06-2001,863,pork
21-06-2001,863,soap
21-06-2001,863,eggs
21-06-2001,863,sandwich bags
21-06-2001,863,eggs
21-06-2001,863,cheeses
21-06-2001,863,bagels
21-06-2001,863,vegetables
21-06-2001,863,eggs
21-06-2001,863,sandwich bags
21-06-2001,863,dinner rolls
21-06-2001,863,vegetables
21-06-2001,863,ketchup
21-06-2001,863,poultry
21-06-2001,863,flour
21-06-2001,863,shampoo
21-06-2001,863,poultry
21-06-2001,863,coffee/tea
22-06-2001,864,waffles
22-06-2001,864,laundry detergent
22-06-2001,864,soda
22-06-2001,864,hand soap
22-06-2001,864,ice cream
22-06-2001,864,dishwashing liquid/detergent
22-06-2001,864,butter
22-06-2001,864,sugar
23-06-2001,865,vegetables
23-06-2001,865,sandwich bags
23-06-2001,865,mixes
23-06-2001,865,pork
23-06-2001,865,vegetables
23-06-2001,865,milk
23-06-2001,865,beef
23-06-2001,865,all- purpose
23-06-2001,865,laundry detergent
23-06-2001,865,shampoo
23-06-2001,865,pork
23-06-2001,865,mixes
23-06-2001,865,cheeses
24-06-2001,866,mixes
24-06-2001,866,all- purpose
24-06-2001,866,butter
24-06-2001,866,coffee/tea
24-06-2001,866,fruits
24-06-2001,866,milk
24-06-2001,866,toilet paper
24-06-2001,866,yogurt
24-06-2001,866,laundry detergent
24-06-2001,866,beef
24-06-2001,866,waffles
24-06-2001,866,butter
24-06-2001,866,dinner rolls
24-06-2001,866,shampoo
24-06-2001,866,flour
24-06-2001,866,aluminum foil
24-06-2001,866,sandwich bags
24-06-2001,866,cereals
24-06-2001,866,shampoo
24-06-2001,866,cheeses
24-06-2001,866,aluminum foil
24-06-2001,866,flour
24-06-2001,866,ice cream
24-06-2001,866,yogurt
24-06-2001,866,flour
24-06-2001,866,lunch meat
24-06-2001,866,tortillas
24-06-2001,866,beef
24-06-2001,866,beef
24-06-2001,866,toilet paper
24-06-2001,866,hand soap
24-06-2001,866,poultry
24-06-2001,866,juice
24-06-2001,867,dishwashing liquid/detergent
24-06-2001,867,bagels
24-06-2001,867,fruits
24-06-2001,867,individual meals
24-06-2001,867,beef
24-06-2001,867,ice cream
24-06-2001,867,tortillas
24-06-2001,867,waffles
24-06-2001,867,laundry detergent
24-06-2001,867,mixes
24-06-2001,867,vegetables
24-06-2001,867,flour
24-06-2001,867,vegetables
24-06-2001,867,soap
24-06-2001,867,milk
24-06-2001,867,spaghetti sauce
24-06-2001,867,waffles
24-06-2001,867,soda
24-06-2001,867,all- purpose
24-06-2001,867,pasta
24-06-2001,867,vegetables
24-06-2001,867,aluminum foil
24-06-2001,867,bagels
24-06-2001,867,mixes
24-06-2001,867,yogurt
24-06-2001,867,yogurt
24-06-2001,867,hand soap
24-06-2001,867,flour
24-06-2001,867,ice cream
24-06-2001,867,fruits
24-06-2001,867,juice
24-06-2001,867,dishwashing liquid/detergent
24-06-2001,868,cheeses
24-06-2001,868,waffles
24-06-2001,868,cheeses
24-06-2001,868,mixes
24-06-2001,868,hand soap
24-06-2001,868,fruits
24-06-2001,868,individual meals
24-06-2001,868,flour
24-06-2001,868,spaghetti sauce
24-06-2001,868,spaghetti sauce
24-06-2001,868,paper towels
24-06-2001,868,poultry
24-06-2001,868,poultry
24-06-2001,868,cereals
24-06-2001,868,sandwich bags
24-06-2001,868,yogurt
24-06-2001,868,sandwich bags
24-06-2001,868,spaghetti sauce
24-06-2001,868,dinner rolls
24-06-2001,868,sandwich bags
24-06-2001,868,dinner rolls
24-06-2001,868,soda
24-06-2001,868,coffee/tea
24-06-2001,868,paper towels
24-06-2001,868,shampoo
24-06-2001,868,pasta
24-06-2001,868,toilet paper
24-06-2001,868,pork
24-06-2001,868,vegetables
24-06-2001,868,paper towels
24-06-2001,868,eggs
24-06-2001,868,vegetables
25-06-2001,869,all- purpose
25-06-2001,869,all- purpose
25-06-2001,869,eggs
25-06-2001,869,dishwashing liquid/detergent
25-06-2001,869,all- purpose
25-06-2001,869,vegetables
25-06-2001,869,aluminum foil
25-06-2001,869,paper towels
25-06-2001,869,sandwich loaves
25-06-2001,869,coffee/tea
25-06-2001,869,juice
25-06-2001,869,coffee/tea
25-06-2001,869,spaghetti sauce
25-06-2001,869,bagels
25-06-2001,869,bagels
25-06-2001,869,shampoo
25-06-2001,869,coffee/tea
25-06-2001,869,cereals
25-06-2001,869,vegetables
25-06-2001,869,flour
25-06-2001,869,ice cream
25-06-2001,869,spaghetti sauce
25-06-2001,869,dishwashing liquid/detergent
25-06-2001,869,lunch meat
25-06-2001,870,aluminum foil
25-06-2001,870,shampoo
25-06-2001,870,vegetables
25-06-2001,870,flour
25-06-2001,870,ice cream
25-06-2001,870,sandwich loaves
25-06-2001,870,dinner rolls
25-06-2001,870,vegetables
25-06-2001,870,vegetables
25-06-2001,870,fruits
25-06-2001,870,fruits
25-06-2001,870,fruits
25-06-2001,870,butter
25-06-2001,870,poultry
25-06-2001,870,flour
25-06-2001,870,lunch meat
26-06-2001,871,soda
26-06-2001,871,pork
26-06-2001,871,paper towels
26-06-2001,871,bagels
26-06-2001,871,lunch meat
26-06-2001,871,ice cream
26-06-2001,871,cheeses
26-06-2001,871,dishwashing liquid/detergent
26-06-2001,871,bagels
26-06-2001,871,coffee/tea
26-06-2001,871,waffles
26-06-2001,871,hand soap
26-06-2001,871,milk
26-06-2001,871,spaghetti sauce
26-06-2001,871,flour
26-06-2001,871,flour
26-06-2001,871,spaghetti sauce
26-06-2001,871,butter
26-06-2001,871,laundry detergent
26-06-2001,871,tortillas
26-06-2001,871,cereals
26-06-2001,871,milk
26-06-2001,871,toilet paper
26-06-2001,871,fruits
26-06-2001,872,fruits
26-06-2001,872,milk
26-06-2001,872,sandwich loaves
26-06-2001,872,yogurt
26-06-2001,872,dinner rolls
26-06-2001,872,eggs
26-06-2001,872,cereals
26-06-2001,872,hand soap
26-06-2001,872,hand soap
26-06-2001,872,individual meals
26-06-2001,872,hand soap
26-06-2001,872,juice
26-06-2001,872,pasta
26-06-2001,872,tortillas
26-06-2001,872,dishwashing liquid/detergent
26-06-2001,872,mixes
26-06-2001,872,vegetables
26-06-2001,872,cheeses
26-06-2001,872,dinner rolls
26-06-2001,872,butter
26-06-2001,872,soda
26-06-2001,872,butter
26-06-2001,872,lunch meat
26-06-2001,872,vegetables
26-06-2001,872,vegetables
26-06-2001,872,juice
26-06-2001,872,eggs
26-06-2001,872,individual meals
26-06-2001,872,individual meals
26-06-2001,872,fruits
26-06-2001,872,beef
26-06-2001,872,lunch meat
26-06-2001,872,sugar
26-06-2001,873,pasta
26-06-2001,873,cereals
26-06-2001,873,butter
26-06-2001,873,aluminum foil
26-06-2001,873,bagels
26-06-2001,873,vegetables
26-06-2001,873,poultry
26-06-2001,873,toilet paper
26-06-2001,873,ketchup
26-06-2001,873,cheeses
26-06-2001,873,sandwich bags
26-06-2001,873,cheeses
26-06-2001,873,laundry detergent
26-06-2001,873,laundry detergent
26-06-2001,873,vegetables
26-06-2001,873,dishwashing liquid/detergent
26-06-2001,873,vegetables
26-06-2001,873,soap
26-06-2001,873,mixes
26-06-2001,873,coffee/tea
26-06-2001,873,poultry
26-06-2001,873,shampoo
26-06-2001,873,ketchup
26-06-2001,873,dinner rolls
26-06-2001,873,coffee/tea
26-06-2001,874,juice
26-06-2001,874,spaghetti sauce
26-06-2001,874,ketchup
26-06-2001,874,coffee/tea
26-06-2001,874,eggs
26-06-2001,874,dinner rolls
26-06-2001,874,vegetables
26-06-2001,874,soda
26-06-2001,874,ketchup
26-06-2001,874,waffles
26-06-2001,874,flour
26-06-2001,874,dinner rolls
26-06-2001,874,eggs
26-06-2001,874,cheeses
26-06-2001,874,laundry detergent
26-06-2001,874,soda
26-06-2001,874,coffee/tea
26-06-2001,874,spaghetti sauce
26-06-2001,874,butter
27-06-2001,875,hand soap
27-06-2001,875,spaghetti sauce
27-06-2001,875,mixes
27-06-2001,875,butter
27-06-2001,875,bagels
27-06-2001,875,mixes
27-06-2001,875,waffles
27-06-2001,875,laundry detergent
27-06-2001,875,vegetables
27-06-2001,875,juice
27-06-2001,875,waffles
27-06-2001,875,butter
27-06-2001,875,vegetables
27-06-2001,875,spaghetti sauce
27-06-2001,875,paper towels
27-06-2001,875,juice
27-06-2001,875,laundry detergent
27-06-2001,875,pork
27-06-2001,875,pork
27-06-2001,875,soap
28-06-2001,876,pasta
28-06-2001,876,dishwashing liquid/detergent
28-06-2001,876,poultry
28-06-2001,876,vegetables
28-06-2001,876,ketchup
28-06-2001,876,vegetables
28-06-2001,876,lunch meat
28-06-2001,876,individual meals
28-06-2001,876,butter
28-06-2001,876,sandwich bags
28-06-2001,876,beef
28-06-2001,876,sandwich loaves
28-06-2001,876,pasta
28-06-2001,876,sandwich bags
28-06-2001,876,dishwashing liquid/detergent
28-06-2001,876,sandwich loaves
28-06-2001,876,pork
28-06-2001,876,laundry detergent
28-06-2001,876,mixes
28-06-2001,876,coffee/tea
28-06-2001,876,mixes
28-06-2001,876,shampoo
28-06-2001,876,tortillas
28-06-2001,876,cheeses
28-06-2001,876,tortillas
28-06-2001,876,tortillas
29-06-2001,877,dinner rolls
29-06-2001,877,hand soap
29-06-2001,877,butter
29-06-2001,877,dishwashing liquid/detergent
29-06-2001,877,flour
29-06-2001,877,milk
29-06-2001,877,poultry
29-06-2001,877,vegetables
29-06-2001,877,all- purpose
30-06-2001,878,mixes
30-06-2001,878,soda
30-06-2001,878,vegetables
30-06-2001,878,eggs
30-06-2001,878,sandwich bags
30-06-2001,878,fruits
30-06-2001,878,vegetables
30-06-2001,878,fruits
30-06-2001,878,spaghetti sauce
30-06-2001,878,waffles
30-06-2001,878,dishwashing liquid/detergent
30-06-2001,878,aluminum foil
30-06-2001,878,bagels
30-06-2001,878,mixes
30-06-2001,879,sandwich loaves
30-06-2001,879,lunch meat
30-06-2001,879,sandwich loaves
30-06-2001,879,all- purpose
30-06-2001,879,bagels
30-06-2001,879,sandwich loaves
30-06-2001,879,tortillas
30-06-2001,879,poultry
30-06-2001,879,laundry detergent
30-06-2001,879,poultry
30-06-2001,879,milk
30-06-2001,880,tortillas
30-06-2001,880,spaghetti sauce
30-06-2001,880,sugar
30-06-2001,880,ketchup
30-06-2001,880,cereals
30-06-2001,880,pasta
30-06-2001,880,cereals
30-06-2001,880,soap
30-06-2001,880,dinner rolls
30-06-2001,880,eggs
30-06-2001,881,pasta
30-06-2001,881,vegetables
30-06-2001,881,sandwich bags
30-06-2001,881,all- purpose
30-06-2001,881,soap
30-06-2001,881,juice
30-06-2001,881,mixes
30-06-2001,881,flour
30-06-2001,881,fruits
30-06-2001,881,dishwashing liquid/detergent
30-06-2001,881,mixes
30-06-2001,881,pasta
30-06-2001,881,cheeses
30-06-2001,881,vegetables
30-06-2001,881,waffles
30-06-2001,881,sugar
30-06-2001,881,soda
30-06-2001,881,pork
30-06-2001,881,laundry detergent
30-06-2001,881,dishwashing liquid/detergent
30-06-2001,881,cheeses
30-06-2001,881,vegetables
30-06-2001,881,paper towels
30-06-2001,881,fruits
30-06-2001,881,sugar
30-06-2001,881,ice cream
30-06-2001,881,ketchup
30-06-2001,881,soap
30-06-2001,882,ice cream
30-06-2001,882,bagels
30-06-2001,882,beef
30-06-2001,882,laundry detergent
30-06-2001,882,flour
30-06-2001,883,vegetables
30-06-2001,883,toilet paper
30-06-2001,883,pork
30-06-2001,883,coffee/tea
30-06-2001,883,ice cream
30-06-2001,883,lunch meat
30-06-2001,883,all- purpose
30-06-2001,883,ice cream
30-06-2001,883,hand soap
30-06-2001,883,toilet paper
30-06-2001,883,waffles
30-06-2001,883,individual meals
30-06-2001,883,vegetables
30-06-2001,883,shampoo
30-06-2001,883,coffee/tea
30-06-2001,883,dishwashing liquid/detergent
30-06-2001,883,beef
30-06-2001,883,beef
30-06-2001,883,dishwashing liquid/detergent
30-06-2001,883,sandwich loaves
01-07-2001,884,cereals
01-07-2001,884,soda
01-07-2001,884,milk
01-07-2001,884,individual meals
01-07-2001,884,cereals
01-07-2001,885,dinner rolls
01-07-2001,885,butter
01-07-2001,885,juice
01-07-2001,885,pork
01-07-2001,885,beef
01-07-2001,885,poultry
01-07-2001,885,shampoo
01-07-2001,885,milk
02-07-2001,886,waffles
02-07-2001,886,sandwich loaves
02-07-2001,886,vegetables
02-07-2001,886,pork
02-07-2001,886,sugar
02-07-2001,886,individual meals
02-07-2001,886,waffles
02-07-2001,886,milk
02-07-2001,886,yogurt
02-07-2001,886,pasta
02-07-2001,886,hand soap
02-07-2001,886,paper towels
02-07-2001,886,ketchup
02-07-2001,886,beef
02-07-2001,886,cheeses
02-07-2001,886,soap
02-07-2001,886,cereals
02-07-2001,886,aluminum foil
02-07-2001,886,individual meals
02-07-2001,886,shampoo
02-07-2001,886,all- purpose
03-07-2001,887,bagels
03-07-2001,887,coffee/tea
03-07-2001,887,hand soap
03-07-2001,887,ketchup
03-07-2001,887,all- purpose
03-07-2001,887,juice
03-07-2001,887,mixes
03-07-2001,887,fruits
03-07-2001,887,yogurt
03-07-2001,887,individual meals
03-07-2001,887,vegetables
03-07-2001,887,coffee/tea
03-07-2001,887,juice
03-07-2001,887,coffee/tea
03-07-2001,887,pork
03-07-2001,887,sugar
03-07-2001,887,ketchup
03-07-2001,887,waffles
04-07-2001,888,milk
04-07-2001,888,lunch meat
04-07-2001,888,dishwashing liquid/detergent
04-07-2001,888,lunch meat
04-07-2001,888,laundry detergent
04-07-2001,888,dinner rolls
04-07-2001,888,sugar
04-07-2001,888,aluminum foil
04-07-2001,888,tortillas
04-07-2001,888,toilet paper
04-07-2001,888,individual meals
04-07-2001,888,aluminum foil
04-07-2001,888,coffee/tea
04-07-2001,888,aluminum foil
04-07-2001,888,yogurt
04-07-2001,888,paper towels
04-07-2001,888,soap
04-07-2001,888,dishwashing liquid/detergent
04-07-2001,888,ketchup
05-07-2001,889,poultry
05-07-2001,889,poultry
05-07-2001,889,vegetables
05-07-2001,889,dinner rolls
05-07-2001,889,bagels
05-07-2001,889,soap
05-07-2001,889,hand soap
05-07-2001,889,soda
05-07-2001,889,coffee/tea
05-07-2001,889,soap
05-07-2001,889,all- purpose
05-07-2001,889,eggs
05-07-2001,889,mixes
05-07-2001,889,laundry detergent
05-07-2001,889,shampoo
05-07-2001,889,yogurt
05-07-2001,889,sandwich loaves
05-07-2001,889,vegetables
05-07-2001,890,cereals
05-07-2001,890,sandwich loaves
05-07-2001,890,vegetables
05-07-2001,890,poultry
05-07-2001,890,butter
05-07-2001,890,spaghetti sauce
05-07-2001,890,spaghetti sauce
05-07-2001,890,all- purpose
05-07-2001,890,vegetables
05-07-2001,890,sugar
05-07-2001,890,mixes
05-07-2001,890,cheeses
05-07-2001,890,pasta
05-07-2001,890,vegetables
05-07-2001,890,cheeses
05-07-2001,890,soap
05-07-2001,890,spaghetti sauce
05-07-2001,890,all- purpose
05-07-2001,890,pork
05-07-2001,890,eggs
05-07-2001,890,ice cream
05-07-2001,890,soda
05-07-2001,890,laundry detergent
05-07-2001,891,juice
05-07-2001,891,yogurt
05-07-2001,891,waffles
05-07-2001,891,juice
05-07-2001,891,sugar
05-07-2001,891,vegetables
05-07-2001,891,sandwich loaves
05-07-2001,891,toilet paper
05-07-2001,891,individual meals
05-07-2001,891,lunch meat
05-07-2001,891,vegetables
05-07-2001,891,yogurt
05-07-2001,891,vegetables
05-07-2001,891,poultry
05-07-2001,891,dishwashing liquid/detergent
05-07-2001,891,milk
05-07-2001,891,laundry detergent
05-07-2001,891,lunch meat
05-07-2001,891,dishwashing liquid/detergent
05-07-2001,891,pork
05-07-2001,891,aluminum foil
05-07-2001,891,mixes
05-07-2001,892,dinner rolls
05-07-2001,892,poultry
05-07-2001,892,beef
05-07-2001,892,mixes
05-07-2001,892,cheeses
05-07-2001,892,vegetables
05-07-2001,892,lunch meat
05-07-2001,892,cereals
05-07-2001,892,dinner rolls
05-07-2001,892,eggs
05-07-2001,892,juice
05-07-2001,892,beef
05-07-2001,892,aluminum foil
05-07-2001,892,toilet paper
05-07-2001,892,sugar
05-07-2001,892,butter
06-07-2001,893,cereals
06-07-2001,893,dinner rolls
06-07-2001,893,flour
06-07-2001,893,paper towels
06-07-2001,893,juice
06-07-2001,893,sugar
06-07-2001,893,coffee/tea
06-07-2001,893,vegetables
06-07-2001,893,vegetables
06-07-2001,893,coffee/tea
06-07-2001,893,flour
06-07-2001,893,lunch meat
06-07-2001,893,waffles
06-07-2001,893,vegetables
06-07-2001,893,all- purpose
06-07-2001,893,yogurt
06-07-2001,893,spaghetti sauce
06-07-2001,893,poultry
06-07-2001,893,sugar
06-07-2001,893,mixes
06-07-2001,893,hand soap
06-07-2001,893,vegetables
06-07-2001,894,lunch meat
06-07-2001,894,sugar
06-07-2001,894,tortillas
06-07-2001,894,waffles
06-07-2001,894,cheeses
06-07-2001,894,flour
06-07-2001,894,beef
06-07-2001,894,sandwich bags
06-07-2001,894,sandwich loaves
06-07-2001,894,soap
06-07-2001,894,tortillas
06-07-2001,894,pasta
06-07-2001,894,all- purpose
06-07-2001,894,ketchup
06-07-2001,894,vegetables
06-07-2001,894,ice cream
06-07-2001,894,individual meals
06-07-2001,894,vegetables
06-07-2001,894,lunch meat
06-07-2001,894,dinner rolls
06-07-2001,894,laundry detergent
06-07-2001,894,poultry
06-07-2001,894,hand soap
06-07-2001,894,cheeses
06-07-2001,894,fruits
06-07-2001,894,yogurt
06-07-2001,894,tortillas
06-07-2001,894,vegetables
06-07-2001,894,pasta
06-07-2001,894,sandwich bags
06-07-2001,894,sandwich loaves
06-07-2001,894,sandwich bags
06-07-2001,894,dinner rolls
06-07-2001,894,waffles
07-07-2001,895,coffee/tea
07-07-2001,895,sandwich loaves
07-07-2001,895,waffles
07-07-2001,895,vegetables
07-07-2001,895,bagels
07-07-2001,895,poultry
07-07-2001,895,dishwashing liquid/detergent
07-07-2001,895,soda
07-07-2001,895,sugar
07-07-2001,895,lunch meat
07-07-2001,895,dishwashing liquid/detergent
07-07-2001,895,sugar
07-07-2001,895,soap
07-07-2001,895,aluminum foil
07-07-2001,895,vegetables
07-07-2001,895,milk
07-07-2001,895,juice
07-07-2001,895,dishwashing liquid/detergent
07-07-2001,895,sandwich loaves
07-07-2001,895,tortillas
07-07-2001,895,coffee/tea
07-07-2001,895,pork
07-07-2001,895,lunch meat
07-07-2001,895,ice cream
07-07-2001,895,ice cream
07-07-2001,895,ketchup
07-07-2001,895,individual meals
07-07-2001,895,bagels
07-07-2001,895,paper towels
07-07-2001,895,individual meals
08-07-2001,896,flour
08-07-2001,896,sandwich loaves
08-07-2001,896,dinner rolls
08-07-2001,896,butter
08-07-2001,896,milk
08-07-2001,896,vegetables
08-07-2001,896,waffles
08-07-2001,896,mixes
08-07-2001,896,vegetables
08-07-2001,896,juice
08-07-2001,896,hand soap
08-07-2001,896,flour
08-07-2001,896,toilet paper
08-07-2001,896,vegetables
08-07-2001,896,spaghetti sauce
08-07-2001,896,cheeses
08-07-2001,896,flour
08-07-2001,896,hand soap
08-07-2001,896,ice cream
08-07-2001,896,sugar
08-07-2001,896,lunch meat
08-07-2001,896,vegetables
08-07-2001,896,butter
08-07-2001,896,tortillas
08-07-2001,896,dishwashing liquid/detergent
08-07-2001,896,pasta
08-07-2001,897,fruits
08-07-2001,897,pasta
08-07-2001,897,vegetables
08-07-2001,897,poultry
08-07-2001,897,bagels
08-07-2001,897,vegetables
08-07-2001,897,vegetables
08-07-2001,897,sandwich loaves
08-07-2001,897,flour
08-07-2001,897,butter
08-07-2001,897,soap
08-07-2001,897,sandwich loaves
08-07-2001,897,vegetables
08-07-2001,897,spaghetti sauce
08-07-2001,897,poultry
08-07-2001,897,spaghetti sauce
08-07-2001,897,yogurt
08-07-2001,897,sugar
08-07-2001,897,sugar
08-07-2001,897,pork
08-07-2001,897,cereals
08-07-2001,897,sugar
08-07-2001,897,butter
08-07-2001,897,sandwich loaves
08-07-2001,897,poultry
09-07-2001,898,milk
09-07-2001,898,sandwich loaves
09-07-2001,898,waffles
09-07-2001,898,sandwich loaves
09-07-2001,898,pork
09-07-2001,898,paper towels
09-07-2001,898,bagels
09-07-2001,898,tortillas
09-07-2001,898,lunch meat
09-07-2001,898,ice cream
09-07-2001,898,dinner rolls
09-07-2001,898,pork
09-07-2001,898,cereals
09-07-2001,898,hand soap
09-07-2001,898,spaghetti sauce
09-07-2001,898,beef
09-07-2001,898,shampoo
09-07-2001,898,vegetables
09-07-2001,898,beef
09-07-2001,898,juice
09-07-2001,898,vegetables
09-07-2001,898,fruits
10-07-2001,899,sandwich bags
10-07-2001,899,beef
10-07-2001,899,soda
10-07-2001,899,dinner rolls
10-07-2001,899,vegetables
10-07-2001,899,all- purpose
10-07-2001,899,sugar
10-07-2001,899,hand soap
10-07-2001,899,all- purpose
10-07-2001,899,beef
10-07-2001,899,mixes
10-07-2001,899,eggs
10-07-2001,899,yogurt
10-07-2001,899,mixes
